country,country_iso,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year($),gdp_per_capita($)
Israel,ISR,2011,female,75+ years,7,220868,3.17,2.62E+11,37528
Israel,ISR,2012,male,5-14 years,3,723667,0.41,2.57E+11,36263
Israel,ISR,2012,male,15-24 years,32,614618,5.21,2.57E+11,36263
Israel,ISR,2012,male,25-34 years,57,568580,10.02,2.57E+11,36263
Israel,ISR,2012,male,35-54 years,131,890948,14.7,2.57E+11,36263
Israel,ISR,2012,male,55-74 years,93,546015,17.03,2.57E+11,36263
Israel,ISR,2012,male,75+ years,33,154818,21.32,2.57E+11,36263
Israel,ISR,2012,female,5-14 years,0,688296,0,2.57E+11,36263
Israel,ISR,2012,female,15-24 years,13,589147,2.21,2.57E+11,36263
Israel,ISR,2012,female,25-34 years,17,566255,3,2.57E+11,36263
Israel,ISR,2012,female,35-54 years,18,916404,1.96,2.57E+11,36263
Israel,ISR,2012,female,55-74 years,24,612293,3.92,2.57E+11,36263
Israel,ISR,2012,female,75+ years,9,224319,4.01,2.57E+11,36263
Israel,ISR,2013,male,5-14 years,7,737875,0.95,2.92E+11,40477
Israel,ISR,2013,male,15-24 years,30,623751,4.81,2.92E+11,40477
Israel,ISR,2013,male,25-34 years,47,574069,8.19,2.92E+11,40477
Israel,ISR,2013,male,35-54 years,102,907964,11.23,2.92E+11,40477
Israel,ISR,2013,male,55-74 years,71,560632,12.66,2.92E+11,40477
Israel,ISR,2013,male,75+ years,34,160074,21.24,2.92E+11,40477
Israel,ISR,2013,female,5-14 years,0,702017,0,2.92E+11,40477
Israel,ISR,2013,female,15-24 years,5,597664,0.84,2.92E+11,40477
Israel,ISR,2013,female,25-34 years,15,571000,2.63,2.92E+11,40477
Israel,ISR,2013,female,35-54 years,26,932764,2.79,2.92E+11,40477
Israel,ISR,2013,female,55-74 years,23,627505,3.67,2.92E+11,40477
Israel,ISR,2013,female,75+ years,12,230693,5.2,2.92E+11,40477
Israel,ISR,2014,male,5-14 years,7,753317,0.93,3.08E+11,41869
Israel,ISR,2014,male,15-24 years,35,633544,5.52,3.08E+11,41869
Israel,ISR,2014,male,25-34 years,41,580208,7.07,3.08E+11,41869
Israel,ISR,2014,male,35-54 years,125,925543,13.51,3.08E+11,41869
Israel,ISR,2014,male,55-74 years,54,577076,9.36,3.08E+11,41869
Israel,ISR,2014,male,75+ years,32,164959,19.4,3.08E+11,41869
Israel,ISR,2014,female,5-14 years,1,717118,0.14,3.08E+11,41869
Israel,ISR,2014,female,15-24 years,10,607031,1.65,3.08E+11,41869
Israel,ISR,2014,female,25-34 years,13,576407,2.26,3.08E+11,41869
Israel,ISR,2014,female,35-54 years,29,949566,3.05,3.08E+11,41869
Israel,ISR,2014,female,55-74 years,24,645102,3.72,3.08E+11,41869
Israel,ISR,2014,female,75+ years,11,236381,4.65,3.08E+11,41869
Israel,ISR,2015,male,5-14 years,2,770443,0.26,2.99E+11,39793
Israel,ISR,2015,male,15-24 years,35,644674,5.43,2.99E+11,39793
Israel,ISR,2015,male,25-34 years,45,586251,7.68,2.99E+11,39793
Israel,ISR,2015,male,35-54 years,92,944406,9.74,2.99E+11,39793
Israel,ISR,2015,male,55-74 years,65,595247,10.92,2.99E+11,39793
Israel,ISR,2015,male,75+ years,30,168826,17.77,2.99E+11,39793
Israel,ISR,2015,female,5-14 years,1,733603,0.14,2.99E+11,39793
Israel,ISR,2015,female,15-24 years,8,617440,1.3,2.99E+11,39793
Israel,ISR,2015,female,25-34 years,13,581972,2.23,2.99E+11,39793
Israel,ISR,2015,female,35-54 years,20,967412,2.07,2.99E+11,39793
Israel,ISR,2015,female,55-74 years,17,664823,2.56,2.99E+11,39793
Israel,ISR,2015,female,75+ years,14,241083,5.81,2.99E+11,39793
Italy,ITA,2006,male,5-14 years,4,2849710,0.14,1.94E+12,34578
Italy,ITA,2006,male,15-24 years,145,3102361,4.67,1.94E+12,34578
Italy,ITA,2006,male,25-34 years,344,4203703,8.18,1.94E+12,34578
Italy,ITA,2006,male,35-54 years,885,8738642,10.13,1.94E+12,34578
Italy,ITA,2006,male,55-74 years,868,6276820,13.83,1.94E+12,34578
Italy,ITA,2006,male,75+ years,595,2033182,29.26,1.94E+12,34578
Italy,ITA,2006,female,5-14 years,0,2692378,0,1.94E+12,34578
Italy,ITA,2006,female,15-24 years,41,2959122,1.39,1.94E+12,34578
Italy,ITA,2006,female,25-34 years,86,4103825,2.1,1.94E+12,34578
Italy,ITA,2006,female,35-54 years,298,8755013,3.4,1.94E+12,34578
Italy,ITA,2006,female,55-74 years,274,6982799,3.92,1.94E+12,34578
Italy,ITA,2006,female,75+ years,160,3483117,4.59,1.94E+12,34578
Italy,ITA,2007,male,5-14 years,5,2855123,0.18,2.20E+12,38935
Italy,ITA,2007,male,15-24 years,170,3105574,5.47,2.20E+12,38935
Italy,ITA,2007,male,25-34 years,354,4114889,8.6,2.20E+12,38935
Italy,ITA,2007,male,35-54 years,883,8888038,9.93,2.20E+12,38935
Italy,ITA,2007,male,55-74 years,885,6332745,13.97,2.20E+12,38935
Italy,ITA,2007,male,75+ years,596,2102301,28.35,2.20E+12,38935
Italy,ITA,2007,female,5-14 years,4,2697631,0.15,2.20E+12,38935
Italy,ITA,2007,female,15-24 years,36,2960065,1.22,2.20E+12,38935
Italy,ITA,2007,female,25-34 years,84,4028413,2.09,2.20E+12,38935
Italy,ITA,2007,female,35-54 years,295,8909678,3.31,2.20E+12,38935
Italy,ITA,2007,female,55-74 years,274,7020728,3.9,2.20E+12,38935
Italy,ITA,2007,female,75+ years,171,3568393,4.79,2.20E+12,38935
Italy,ITA,2008,male,5-14 years,2,2866857,0.07,2.39E+12,41935
Italy,ITA,2008,male,15-24 years,161,3118926,5.16,2.39E+12,41935
Italy,ITA,2008,male,25-34 years,362,4036299,8.97,2.39E+12,41935
Italy,ITA,2008,male,35-54 years,986,9030331,10.92,2.39E+12,41935
Italy,ITA,2008,male,55-74 years,917,6381620,14.37,2.39E+12,41935
Italy,ITA,2008,male,75+ years,569,2165568,26.27,2.39E+12,41935
Italy,ITA,2008,female,5-14 years,3,2708656,0.11,2.39E+12,41935
Italy,ITA,2008,female,15-24 years,36,2969403,1.21,2.39E+12,41935
Italy,ITA,2008,female,25-34 years,97,3960976,2.45,2.39E+12,41935
Italy,ITA,2008,female,35-54 years,295,9072205,3.25,2.39E+12,41935
Italy,ITA,2008,female,55-74 years,313,7058147,4.43,2.39E+12,41935
Italy,ITA,2008,female,75+ years,163,3640837,4.48,2.39E+12,41935
Italy,ITA,2009,male,5-14 years,6,2886464,0.21,2.19E+12,38101
Italy,ITA,2009,male,15-24 years,144,3121458,4.61,2.19E+12,38101
Italy,ITA,2009,male,25-34 years,332,3939821,8.43,2.19E+12,38101
Italy,ITA,2009,male,35-54 years,1058,9147783,11.57,2.19E+12,38101
Italy,ITA,2009,male,55-74 years,938,6434262,14.58,2.19E+12,38101
Italy,ITA,2009,male,75+ years,615,2229662,27.58,2.19E+12,38101
Italy,ITA,2009,female,5-14 years,2,2725983,0.07,2.19E+12,38101
Italy,ITA,2009,female,15-24 years,42,2969603,1.41,2.19E+12,38101
Italy,ITA,2009,female,25-34 years,70,3872976,1.81,2.19E+12,38101
Italy,ITA,2009,female,35-54 years,329,9209165,3.57,2.19E+12,38101
Italy,ITA,2009,female,55-74 years,289,7103819,4.07,2.19E+12,38101
Italy,ITA,2009,female,75+ years,149,3710834,4.02,2.19E+12,38101
Italy,ITA,2010,male,5-14 years,10,2906335,0.34,2.13E+12,36869
Italy,ITA,2010,male,15-24 years,144,3116429,4.62,2.13E+12,36869
Italy,ITA,2010,male,25-34 years,341,3839282,8.88,2.13E+12,36869
Italy,ITA,2010,male,35-54 years,1098,9238959,11.88,2.13E+12,36869
Italy,ITA,2010,male,55-74 years,944,6491779,14.54,2.13E+12,36869
Italy,ITA,2010,male,75+ years,591,2295316,25.75,2.13E+12,36869
Italy,ITA,2010,female,5-14 years,1,2743696,0.04,2.13E+12,36869
Italy,ITA,2010,female,15-24 years,31,2961065,1.05,2.13E+12,36869
Italy,ITA,2010,female,25-34 years,82,3781490,2.17,2.13E+12,36869
Italy,ITA,2010,female,35-54 years,292,9323044,3.13,2.13E+12,36869
Italy,ITA,2010,female,55-74 years,294,7158216,4.11,2.13E+12,36869
Italy,ITA,2010,female,75+ years,161,3782232,4.26,2.13E+12,36869
Italy,ITA,2011,male,5-14 years,4,2864380,0.14,2.28E+12,40210
Italy,ITA,2011,male,15-24 years,169,3033825,5.57,2.28E+12,40210
Italy,ITA,2011,male,25-34 years,316,3578660,8.83,2.28E+12,40210
Italy,ITA,2011,male,35-54 years,1137,9024678,12.6,2.28E+12,40210
Italy,ITA,2011,male,55-74 years,1000,6475532,15.44,2.28E+12,40210
Italy,ITA,2011,male,75+ years,664,2321431,28.6,2.28E+12,40210
Italy,ITA,2011,female,5-14 years,2,2705018,0.07,2.28E+12,40210
Italy,ITA,2011,female,15-24 years,43,2887985,1.49,2.28E+12,40210
Italy,ITA,2011,female,25-34 years,59,3576333,1.65,2.28E+12,40210
Italy,ITA,2011,female,35-54 years,303,9218793,3.29,2.28E+12,40210
Italy,ITA,2011,female,55-74 years,294,7136949,4.12,2.28E+12,40210
Italy,ITA,2011,female,75+ years,162,3786565,4.28,2.28E+12,40210
Italy,ITA,2012,male,5-14 years,4,2873682,0.14,2.07E+12,36497
Italy,ITA,2012,male,15-24 years,179,3031610,5.9,2.07E+12,36497
Italy,ITA,2012,male,25-34 years,329,3519920,9.35,2.07E+12,36497
Italy,ITA,2012,male,35-54 years,1215,9068194,13.4,2.07E+12,36497
Italy,ITA,2012,male,55-74 years,993,6523579,15.22,2.07E+12,36497
Italy,ITA,2012,male,75+ years,604,2382354,25.35,2.07E+12,36497
Italy,ITA,2012,female,5-14 years,4,2718455,0.15,2.07E+12,36497
Italy,ITA,2012,female,15-24 years,44,2883565,1.53,2.07E+12,36497
Italy,ITA,2012,female,25-34 years,68,3504130,1.94,2.07E+12,36497
Italy,ITA,2012,female,35-54 years,325,9251393,3.51,2.07E+12,36497
Italy,ITA,2012,female,55-74 years,317,7188550,4.41,2.07E+12,36497
Italy,ITA,2012,female,75+ years,175,3849653,4.55,2.07E+12,36497
Italy,ITA,2013,male,5-14 years,7,2915569,0.24,2.13E+12,37050
Italy,ITA,2013,male,15-24 years,147,3051918,4.82,2.13E+12,37050
Italy,ITA,2013,male,25-34 years,342,3500820,9.77,2.13E+12,37050
Italy,ITA,2013,male,35-54 years,1162,9207071,12.62,2.13E+12,37050
Italy,ITA,2013,male,55-74 years,1039,6636981,15.65,2.13E+12,37050
Italy,ITA,2013,male,75+ years,625,2471260,25.29,2.13E+12,37050
Italy,ITA,2013,female,5-14 years,4,2752044,0.15,2.13E+12,37050
Italy,ITA,2013,female,15-24 years,49,2892351,1.69,2.13E+12,37050
Italy,ITA,2013,female,25-34 years,66,3469280,1.9,2.13E+12,37050
Italy,ITA,2013,female,35-54 years,335,9372465,3.57,2.13E+12,37050
Italy,ITA,2013,female,55-74 years,333,7290449,4.57,2.13E+12,37050
Italy,ITA,2013,female,75+ years,181,3943123,4.59,2.13E+12,37050
Italy,ITA,2014,male,5-14 years,5,2948232,0.17,2.15E+12,37035
Italy,ITA,2014,male,15-24 years,170,3066963,5.54,2.15E+12,37035
Italy,ITA,2014,male,25-34 years,300,3494152,8.59,2.15E+12,37035
Italy,ITA,2014,male,35-54 years,1123,9296191,12.08,2.15E+12,37035
Italy,ITA,2014,male,55-74 years,947,6738488,14.05,2.15E+12,37035
Italy,ITA,2014,male,75+ years,670,2566489,26.11,2.15E+12,37035
Italy,ITA,2014,female,5-14 years,7,2778922,0.25,2.15E+12,37035
Italy,ITA,2014,female,15-24 years,46,2894944,1.59,2.15E+12,37035
Italy,ITA,2014,female,25-34 years,75,3445649,2.18,2.15E+12,37035
Italy,ITA,2014,female,35-54 years,371,9446533,3.93,2.15E+12,37035
Italy,ITA,2014,female,55-74 years,275,7381373,3.73,2.15E+12,37035
Italy,ITA,2014,female,75+ years,158,4042740,3.91,2.15E+12,37035
Italy,ITA,2015,male,5-14 years,7,2944182,0.24,1.83E+12,31537
Italy,ITA,2015,male,15-24 years,161,3057509,5.27,1.83E+12,31537
Italy,ITA,2015,male,25-34 years,271,3451808,7.85,1.83E+12,31537
Italy,ITA,2015,male,35-54 years,1063,9239883,11.5,1.83E+12,31537
Italy,ITA,2015,male,55-74 years,934,6795801,13.74,1.83E+12,31537
Italy,ITA,2015,male,75+ years,669,2646587,25.28,1.83E+12,31537
Italy,ITA,2015,female,5-14 years,6,2775414,0.22,1.83E+12,31537
Italy,ITA,2015,female,15-24 years,34,2874645,1.18,1.83E+12,31537
Italy,ITA,2015,female,25-34 years,64,3394610,1.89,1.83E+12,31537
Italy,ITA,2015,female,35-54 years,320,9386928,3.41,1.83E+12,31537
Italy,ITA,2015,female,55-74 years,303,7434895,4.08,1.83E+12,31537
Italy,ITA,2015,female,75+ years,156,4115435,3.79,1.83E+12,31537
Jamaica,JAM,2006,male,5-14 years,0,289268,0,11905525197,4738
Jamaica,JAM,2006,male,15-24 years,0,256580,0,11905525197,4738
Jamaica,JAM,2006,male,25-34 years,0,195463,0,11905525197,4738
Jamaica,JAM,2006,male,35-54 years,0,309578,0,11905525197,4738
Jamaica,JAM,2006,male,55-74 years,0,142398,0,11905525197,4738
Jamaica,JAM,2006,male,75+ years,0,46494,0,11905525197,4738
Jamaica,JAM,2006,female,5-14 years,0,276574,0,11905525197,4738
Jamaica,JAM,2006,female,15-24 years,0,248379,0,11905525197,4738
Jamaica,JAM,2006,female,25-34 years,0,205376,0,11905525197,4738
Jamaica,JAM,2006,female,35-54 years,0,335304,0,11905525197,4738
Jamaica,JAM,2006,female,55-74 years,0,149156,0,11905525197,4738
Jamaica,JAM,2006,female,75+ years,0,58027,0,11905525197,4738
Jamaica,JAM,2009,male,5-14 years,1,276734,0.36,12038829246,4686
Jamaica,JAM,2009,male,15-24 years,5,268270,1.86,12038829246,4686
Jamaica,JAM,2009,male,25-34 years,9,199372,4.51,12038829246,4686
Jamaica,JAM,2009,male,35-54 years,9,324231,2.78,12038829246,4686
Jamaica,JAM,2009,male,55-74 years,6,155268,3.86,12038829246,4686
Jamaica,JAM,2009,male,75+ years,3,47854,6.27,12038829246,4686
Jamaica,JAM,2009,female,5-14 years,0,264297,0,12038829246,4686
Jamaica,JAM,2009,female,15-24 years,1,257363,0.39,12038829246,4686
Jamaica,JAM,2009,female,25-34 years,1,211928,0.47,12038829246,4686
Jamaica,JAM,2009,female,35-54 years,0,343173,0,12038829246,4686
Jamaica,JAM,2009,female,55-74 years,1,159111,0.63,12038829246,4686
Jamaica,JAM,2009,female,75+ years,0,61282,0,12038829246,4686
Jamaica,JAM,2010,male,5-14 years,1,270432,0.37,13191645686,5100
Jamaica,JAM,2010,male,15-24 years,0,271743,0,13191645686,5100
Jamaica,JAM,2010,male,25-34 years,1,202735,0.49,13191645686,5100
Jamaica,JAM,2010,male,35-54 years,1,328839,0.3,13191645686,5100
Jamaica,JAM,2010,male,55-74 years,0,159798,0,13191645686,5100
Jamaica,JAM,2010,male,75+ years,0,48206,0,13191645686,5100
Jamaica,JAM,2010,female,5-14 years,0,258271,0,13191645686,5100
Jamaica,JAM,2010,female,15-24 years,0,260373,0,13191645686,5100
Jamaica,JAM,2010,female,25-34 years,0,215163,0,13191645686,5100
Jamaica,JAM,2010,female,35-54 years,0,345682,0,13191645686,5100
Jamaica,JAM,2010,female,55-74 years,0,163081,0,13191645686,5100
Jamaica,JAM,2010,female,75+ years,0,62329,0,13191645686,5100
Jamaica,JAM,2011,male,5-14 years,3,263900,1.14,14439910353,5552
Jamaica,JAM,2011,male,15-24 years,5,274128,1.82,14439910353,5552
Jamaica,JAM,2011,male,25-34 years,7,206750,3.39,14439910353,5552
Jamaica,JAM,2011,male,35-54 years,14,331288,4.23,14439910353,5552
Jamaica,JAM,2011,male,55-74 years,11,164711,6.68,14439910353,5552
Jamaica,JAM,2011,male,75+ years,4,49098,8.15,14439910353,5552
Jamaica,JAM,2011,female,5-14 years,3,252024,1.19,14439910353,5552
Jamaica,JAM,2011,female,15-24 years,1,262579,0.38,14439910353,5552
Jamaica,JAM,2011,female,25-34 years,0,218242,0,14439910353,5552
Jamaica,JAM,2011,female,35-54 years,1,346487,0.29,14439910353,5552
Jamaica,JAM,2011,female,55-74 years,1,168398,0.59,14439910353,5552
Jamaica,JAM,2011,female,75+ years,0,63432,0,14439910353,5552
Japan,JPN,2006,male,5-14 years,57,6066000,0.94,4.53E+12,37534
Japan,JPN,2006,male,15-24 years,1257,6916000,18.18,4.53E+12,37534
Japan,JPN,2006,male,25-34 years,2667,8758000,30.45,4.53E+12,37534
Japan,JPN,2006,male,35-54 years,7436,16519000,45.01,4.53E+12,37534
Japan,JPN,2006,male,55-74 years,7921,16002000,49.5,4.53E+12,37534
Japan,JPN,2006,male,75+ years,1945,4512000,43.11,4.53E+12,37534
Japan,JPN,2006,female,5-14 years,20,5767000,0.35,4.53E+12,37534
Japan,JPN,2006,female,15-24 years,635,6548000,9.7,4.53E+12,37534
Japan,JPN,2006,female,25-34 years,1133,8473000,13.37,4.53E+12,37534
Japan,JPN,2006,female,35-54 years,2193,16320000,13.44,4.53E+12,37534
Japan,JPN,2006,female,55-74 years,2866,17213000,16.65,4.53E+12,37534
Japan,JPN,2006,female,75+ years,1639,7608000,21.54,4.53E+12,37534
Japan,JPN,2007,male,5-14 years,31,6027000,0.51,4.52E+12,37408
Japan,JPN,2007,male,15-24 years,1252,6795000,18.43,4.52E+12,37408
Japan,JPN,2007,male,25-34 years,2596,8501000,30.54,4.52E+12,37408
Japan,JPN,2007,male,35-54 years,7599,16557000,45.9,4.52E+12,37408
Japan,JPN,2007,male,55-74 years,8184,16130000,50.74,4.52E+12,37408
Japan,JPN,2007,male,75+ years,2205,4744000,46.48,4.52E+12,37408
Japan,JPN,2007,female,5-14 years,16,5732000,0.28,4.52E+12,37408
Japan,JPN,2007,female,15-24 years,596,6430000,9.27,4.52E+12,37408
Japan,JPN,2007,female,25-34 years,1084,8212000,13.2,4.52E+12,37408
Japan,JPN,2007,female,35-54 years,2303,16325000,14.11,4.52E+12,37408
Japan,JPN,2007,female,55-74 years,3108,17338000,17.93,4.52E+12,37408
Japan,JPN,2007,female,75+ years,1691,7913000,21.37,4.52E+12,37408
Japan,JPN,2008,male,5-14 years,41,5982000,0.69,5.04E+12,41773
Japan,JPN,2008,male,15-24 years,1343,6650000,20.2,5.04E+12,41773
Japan,JPN,2008,male,25-34 years,2651,8234000,32.2,5.04E+12,41773
Japan,JPN,2008,male,35-54 years,7344,16657000,44.09,5.04E+12,41773
Japan,JPN,2008,male,55-74 years,7894,16197000,48.74,5.04E+12,41773
Japan,JPN,2008,male,75+ years,2132,4965000,42.94,5.04E+12,41773
Japan,JPN,2008,female,5-14 years,18,5689000,0.32,5.04E+12,41773
Japan,JPN,2008,female,15-24 years,652,6293000,10.36,5.04E+12,41773
Japan,JPN,2008,female,25-34 years,1203,7933000,15.16,5.04E+12,41773
Japan,JPN,2008,female,35-54 years,2237,16400000,13.64,5.04E+12,41773
Japan,JPN,2008,female,55-74 years,2885,17395000,16.59,5.04E+12,41773
Japan,JPN,2008,female,75+ years,1673,8207000,20.39,5.04E+12,41773
Japan,JPN,2009,male,5-14 years,34,5914000,0.57,5.23E+12,43415
Japan,JPN,2009,male,15-24 years,1326,6514000,20.36,5.23E+12,43415
Japan,JPN,2009,male,25-34 years,2657,7987000,33.27,5.23E+12,43415
Japan,JPN,2009,male,35-54 years,7799,16796000,46.43,5.23E+12,43415
Japan,JPN,2009,male,55-74 years,7983,16224000,49.2,5.23E+12,43415
Japan,JPN,2009,male,75+ years,2216,5174000,42.83,5.23E+12,43415
Japan,JPN,2009,female,5-14 years,21,5627000,0.37,5.23E+12,43415
Japan,JPN,2009,female,15-24 years,605,6163000,9.82,5.23E+12,43415
Japan,JPN,2009,female,25-34 years,1085,7679000,14.13,5.23E+12,43415
Japan,JPN,2009,female,35-54 years,2328,16517000,14.09,5.23E+12,43415
Japan,JPN,2009,female,55-74 years,2820,17413000,16.19,5.23E+12,43415
Japan,JPN,2009,female,75+ years,1649,8488000,19.43,5.23E+12,43415
Japan,JPN,2010,male,5-14 years,42,5855595,0.72,5.70E+12,47059
Japan,JPN,2010,male,15-24 years,1315,6324856,20.79,5.70E+12,47059
Japan,JPN,2010,male,25-34 years,2543,7822984,32.51,5.70E+12,47059
Japan,JPN,2010,male,35-54 years,7351,17131261,42.91,5.70E+12,47059
Japan,JPN,2010,male,55-74 years,7466,16402437,45.52,5.70E+12,47059
Japan,JPN,2010,male,75+ years,2188,5345432,40.93,5.70E+12,47059
Japan,JPN,2010,female,5-14 years,21,5578687,0.38,5.70E+12,47059
Japan,JPN,2010,female,15-24 years,508,6008624,8.45,5.70E+12,47059
Japan,JPN,2010,female,25-34 years,1008,7545642,13.36,5.70E+12,47059
Japan,JPN,2010,female,35-54 years,2404,16781836,14.33,5.70E+12,47059
Japan,JPN,2010,female,55-74 years,2879,17525806,16.43,5.70E+12,47059
Japan,JPN,2010,female,75+ years,1686,8804107,19.15,5.70E+12,47059
Japan,JPN,2011,male,5-14 years,52,5792000,0.9,6.16E+12,50919
Japan,JPN,2011,male,15-24 years,1304,6246000,20.88,6.16E+12,50919
Japan,JPN,2011,male,25-34 years,2404,7588000,31.68,6.16E+12,50919
Japan,JPN,2011,male,35-54 years,6975,17224000,40.5,6.16E+12,50919
Japan,JPN,2011,male,55-74 years,6858,16343000,41.96,6.16E+12,50919
Japan,JPN,2011,male,75+ years,2188,5570000,39.28,6.16E+12,50919
Japan,JPN,2011,female,5-14 years,22,5519000,0.4,6.16E+12,50919
Japan,JPN,2011,female,15-24 years,616,5931000,10.39,6.16E+12,50919
Japan,JPN,2011,female,25-34 years,1112,7314000,15.2,6.16E+12,50919
Japan,JPN,2011,female,35-54 years,2598,16861000,15.41,6.16E+12,50919
Japan,JPN,2011,female,55-74 years,2883,17447000,16.52,6.16E+12,50919
Japan,JPN,2011,female,75+ years,1754,9092000,19.29,6.16E+12,50919
Japan,JPN,2012,male,5-14 years,55,5729000,0.96,6.20E+12,51379
Japan,JPN,2012,male,15-24 years,1294,6185000,20.92,6.20E+12,51379
Japan,JPN,2012,male,25-34 years,2244,7384000,30.39,6.20E+12,51379
Japan,JPN,2012,male,35-54 years,6413,17318000,37.03,6.20E+12,51379
Japan,JPN,2012,male,55-74 years,6134,16254000,37.74,6.20E+12,51379
Japan,JPN,2012,male,75+ years,2262,5783000,39.11,6.20E+12,51379
Japan,JPN,2012,female,5-14 years,20,5458000,0.37,6.20E+12,51379
Japan,JPN,2012,female,15-24 years,495,5873000,8.43,6.20E+12,51379
Japan,JPN,2012,female,25-34 years,931,7110000,13.09,6.20E+12,51379
Japan,JPN,2012,female,35-54 years,2242,16937000,13.24,6.20E+12,51379
Japan,JPN,2012,female,55-74 years,2636,17342000,15.2,6.20E+12,51379
Japan,JPN,2012,female,75+ years,1612,9362000,17.22,6.20E+12,51379
Japan,JPN,2013,male,5-14 years,58,5666000,1.02,5.16E+12,42781
Japan,JPN,2013,male,15-24 years,1242,6143000,20.22,5.16E+12,42781
Japan,JPN,2013,male,25-34 years,2178,7186000,30.31,5.16E+12,42781
Japan,JPN,2013,male,35-54 years,6333,17367000,36.47,5.16E+12,42781
Japan,JPN,2013,male,55-74 years,5908,16202000,36.46,5.16E+12,42781
Japan,JPN,2013,male,75+ years,2362,5964000,39.6,5.16E+12,42781
Japan,JPN,2013,female,5-14 years,34,5398000,0.63,5.16E+12,42781
Japan,JPN,2013,female,15-24 years,467,5834000,8,5.16E+12,42781
Japan,JPN,2013,female,25-34 years,850,6913000,12.3,5.16E+12,42781
Japan,JPN,2013,female,35-54 years,2242,16974000,13.21,5.16E+12,42781
Japan,JPN,2013,female,55-74 years,2604,17279000,15.07,5.16E+12,42781
Japan,JPN,2013,female,75+ years,1713,9588000,17.87,5.16E+12,42781
Japan,JPN,2014,male,5-14 years,68,5596000,1.22,4.85E+12,40328
Japan,JPN,2014,male,15-24 years,1180,6110000,19.31,4.85E+12,40328
Japan,JPN,2014,male,25-34 years,2131,7007000,30.41,4.85E+12,40328
Japan,JPN,2014,male,35-54 years,5710,17365000,32.88,4.85E+12,40328
Japan,JPN,2014,male,55-74 years,5477,16213000,33.78,4.85E+12,40328
Japan,JPN,2014,male,75+ years,2254,6104000,36.93,4.85E+12,40328
Japan,JPN,2014,female,5-14 years,34,5334000,0.64,4.85E+12,40328
Japan,JPN,2014,female,15-24 years,432,5803000,7.44,4.85E+12,40328
Japan,JPN,2014,female,25-34 years,814,6734000,12.09,4.85E+12,40328
Japan,JPN,2014,female,35-54 years,2158,16959000,12.72,4.85E+12,40328
Japan,JPN,2014,female,55-74 years,2512,17288000,14.53,4.85E+12,40328
Japan,JPN,2014,female,75+ years,1587,9761000,16.26,4.85E+12,40328
Japan,JPN,2015,male,5-14 years,62,5553851,1.12,4.39E+12,36510
Japan,JPN,2015,male,15-24 years,1091,6088330,17.92,4.39E+12,36510
Japan,JPN,2015,male,25-34 years,1948,6862886,28.38,4.39E+12,36510
